Date,Open,High,Low,Close,PivotType,Fractal
2010.10.19 02:00,1.3934,1.3971200000000001,1.3934,1.39626,None,No
2010.10.19 03:00,1.39629,1.40022,1.3962299999999999,1.39706,BR,Yes
2010.10.19 04:00,1.39707,1.39755,1.39255,1.39296,None,No
2010.10.19 05:00,1.39293,1.39404,1.39178,1.3936,None,No
2010.10.19 06:00,1.39357,1.39392,1.39157,1.39196,None,No
2010.10.19 07:00,1.39199,1.39286,1.39117,1.39194,None,No
2010.10.19 08:00,1.39195,1.39277,1.3895899999999999,1.3905299999999998,BL,No
2010.10.19 09:00,1.3905399999999999,1.39267,1.3899,1.39014,None,No
2010.10.19 10:00,1.39012,1.39281,1.38855,1.3916,BL,No
2010.10.19 11:00,1.39163,1.39349,1.39049,1.3907,None,No
2010.10.19 12:00,1.39085,1.39563,1.39085,1.3932200000000001,BR,No
2010.10.19 13:00,1.39324,1.39386,1.38943,1.39238,None,No
2010.10.19 14:00,1.39236,1.39258,1.38542,1.3871,None,No
2010.10.19 15:00,1.3871200000000001,1.38834,1.38378,1.38438,None,No
2010.10.19 16:00,1.38434,1.38469,1.37909,1.3806399999999999,None,No
2010.10.19 17:00,1.38066,1.38263,1.3787399999999999,1.37905,None,No
2010.10.19 18:00,1.37906,1.38275,1.3769,1.38271,BR,No
2010.10.19 19:00,1.3827399999999999,1.3827399999999999,1.38034,1.38091,None,No
2010.10.19 20:00,1.38096,1.38114,1.3764100000000001,1.37764,None,No
2010.10.19 21:00,1.37762,1.37796,1.3719999999999999,1.37418,None,No
2010.10.19 22:00,1.3741700000000001,1.37446,1.37129,1.3729,BL,No
2010.10.19 23:00,1.37286,1.37351,1.3724299999999998,1.37252,None,No
2010.10.20 00:00,1.37258,1.37426,1.37247,1.37411,None,No
2010.10.20 01:00,1.37409,1.3746200000000002,1.37307,1.37368,BR,No
2010.10.20 02:00,1.3737,1.37401,1.3698,1.3698,None,No
2010.10.20 03:00,1.36979,1.3745399999999999,1.36975,1.37415,BL,Yes
2010.10.20 04:00,1.3741700000000001,1.37666,1.3733600000000001,1.3755899999999999,None,No
2010.10.20 05:00,1.3755700000000002,1.37717,1.37477,1.37684,None,No
2010.10.20 06:00,1.3768200000000002,1.3775899999999999,1.37578,1.37726,None,No
2010.10.20 07:00,1.37724,1.3789,1.37686,1.37781,BR,No
2010.10.20 08:00,1.3778,1.3785399999999999,1.3760299999999999,1.3767200000000002,None,No
2010.10.20 09:00,1.3767399999999999,1.38,1.37544,1.37842,BL,No
2010.10.20 10:00,1.37838,1.382,1.37766,1.38116,None,No
2010.10.20 11:00,1.38117,1.38311,1.38012,1.38208,None,No
2010.10.20 12:00,1.38204,1.38481,1.38117,1.38473,BR,No
2010.10.20 13:00,1.3847399999999999,1.38477,1.3820700000000001,1.3841,None,No
2010.10.20 14:00,1.38412,1.38595,1.38234,1.38525,None,No
2010.10.20 15:00,1.3852200000000001,1.38715,1.3834,1.38343,None,No
2010.10.20 16:00,1.3834,1.39068,1.3823299999999998,1.38975,BL,No
2010.10.20 17:00,1.38971,1.39743,1.38906,1.39681,None,No
2010.10.20 18:00,1.39683,1.39887,1.39501,1.39501,BR,Yes
2010.10.20 19:00,1.3949799999999999,1.39778,1.39478,1.39595,BL,No
2010.10.20 20:00,1.39599,1.3970200000000002,1.39529,1.39683,None,No
2010.10.20 21:00,1.39686,1.39808,1.3949799999999999,1.39583,BR,No
2010.10.20 22:00,1.3958,1.39634,1.3945100000000001,1.3949,BL,No
2010.10.20 23:00,1.39487,1.39639,1.3946399999999999,1.39632,None,No
2010.10.21 00:00,1.3963,1.3970200000000002,1.3955600000000001,1.3957899999999999,BR,No
2010.10.21 01:00,1.39568,1.39686,1.3955799999999998,1.39621,None,No
2010.10.21 02:00,1.39622,1.3980299999999999,1.3951799999999999,1.39754,BR,No
2010.10.21 03:00,1.3975899999999999,1.39772,1.3940000000000001,1.39544,None,No
2010.10.21 04:00,1.39545,1.39585,1.3871200000000001,1.39153,BL,Yes
2010.10.21 05:00,1.39151,1.39462,1.39062,1.39226,None,No
2010.10.21 06:00,1.39224,1.39224,1.39068,1.39182,None,No
2010.10.21 07:00,1.3917899999999999,1.39219,1.39063,1.3910200000000001,None,No
2010.10.21 08:00,1.39104,1.39173,1.38925,1.39139,BL,No
2010.10.21 09:00,1.3913799999999998,1.3976899999999999,1.3913799999999998,1.39496,None,No
2010.10.21 10:00,1.3949799999999999,1.39774,1.39314,1.39662,None,No
2010.10.21 11:00,1.39669,1.40495,1.39667,1.4021,BR,Yes
2010.10.21 12:00,1.40209,1.40353,1.4006299999999998,1.4006299999999998,None,No
2010.10.21 13:00,1.4006100000000001,1.40395,1.4,1.40257,BR,No
2010.10.21 14:00,1.4025299999999998,1.40352,1.40178,1.4019700000000002,None,No
2010.10.21 15:00,1.402,1.40325,1.39772,1.39907,None,No
2010.10.21 16:00,1.3991,1.40142,1.39657,1.40036,BL,No
2010.10.21 17:00,1.40039,1.4036799999999998,1.39862,1.40021,BR,No
2010.10.21 18:00,1.4002700000000001,1.4012,1.39497,1.39726,None,No
2010.10.21 19:00,1.39724,1.3981299999999999,1.39299,1.3935,None,No
2010.10.21 20:00,1.39354,1.39506,1.39052,1.3906,None,No
2010.10.21 21:00,1.3906100000000001,1.3939,1.39035,1.39295,BL,No
2010.10.21 22:00,1.39296,1.39335,1.3917899999999999,1.39232,None,No
2010.10.21 23:00,1.3923,1.3926100000000001,1.39152,1.39195,BL,No
2010.10.22 00:00,1.39193,1.3925,1.39181,1.39248,None,No
2010.10.22 01:00,1.3925100000000001,1.39278,1.391,1.39155,None,No
2010.10.22 02:00,1.39152,1.39324,1.39037,1.39116,BR,No
2010.10.22 03:00,1.3911799999999999,1.39162,1.38889,1.3906100000000001,BL,No
2010.10.22 04:00,1.39066,1.39124,1.38983,1.39063,None,No
2010.10.22 05:00,1.3906100000000001,1.3911,1.38921,1.39087,BL,No
2010.10.22 06:00,1.39089,1.39361,1.39077,1.39277,None,No
2010.10.22 07:00,1.39278,1.39621,1.39171,1.39599,None,No
2010.10.22 08:00,1.39598,1.3969999999999998,1.39527,1.39601,BR,No
2010.10.22 09:00,1.39599,1.39691,1.39296,1.3930200000000001,None,No
2010.10.22 10:00,1.3929799999999999,1.39494,1.38814,1.39035,None,No
2010.10.22 11:00,1.39038,1.39307,1.38604,1.3884,BL,Yes
2010.10.22 12:00,1.38838,1.39277,1.38824,1.39094,None,No
2010.10.22 13:00,1.3910200000000001,1.39228,1.39026,1.39123,None,No
2010.10.22 14:00,1.3911799999999999,1.39626,1.3905299999999998,1.39488,BR,No
2010.10.22 15:00,1.39489,1.3954799999999998,1.39174,1.39296,None,No
2010.10.22 16:00,1.393,1.3969799999999999,1.39262,1.3927200000000002,BR,No
2010.10.22 17:00,1.3927399999999999,1.3945299999999998,1.39194,1.39255,None,No
2010.10.22 18:00,1.3925100000000001,1.3932,1.38973,1.39009,None,No
2010.10.22 19:00,1.39011,1.39306,1.38942,1.3923,BL,No
2010.10.22 20:00,1.39228,1.39305,1.39171,1.39181,None,No
2010.10.22 21:00,1.39178,1.39371,1.3915,1.39289,BR,No
2010.10.22 22:00,1.39283,1.3936,1.39222,1.39278,None,No
2010.10.22 23:00,1.3928,1.3952799999999999,1.3927,1.3952799999999999,None,No
2010.10.25 01:00,1.39516,1.39626,1.39389,1.39395,None,No
2010.10.25 02:00,1.39393,1.39628,1.3934,1.39611,BL,No
2010.10.25 03:00,1.39614,1.40185,1.39535,1.40171,None,No
2010.10.25 04:00,1.40172,1.4026100000000001,1.4006,1.4020299999999999,None,No
2010.10.25 05:00,1.40205,1.40346,1.4017700000000002,1.40307,None,No
2010.10.25 06:00,1.40309,1.40349,1.4023700000000001,1.4028100000000001,None,No
2010.10.25 07:00,1.4028200000000002,1.4043299999999999,1.40276,1.40347,None,No
2010.10.25 08:00,1.40349,1.40592,1.40277,1.4055,None,No
2010.10.25 09:00,1.40547,1.40795,1.4041700000000001,1.40759,BR,Yes
2010.10.25 10:00,1.4075600000000001,1.4075600000000001,1.4029200000000002,1.40303,None,No
2010.10.25 11:00,1.4030200000000002,1.4051200000000001,1.40257,1.40335,None,No
2010.10.25 12:00,1.40336,1.40554,1.40163,1.40504,BL,No
2010.10.25 13:00,1.40503,1.40606,1.40314,1.40374,BR,No
2010.10.25 14:00,1.40375,1.40429,1.4027399999999999,1.4034200000000001,None,No
2010.10.25 15:00,1.40351,1.4038700000000002,1.4001,1.40162,BL,No
2010.10.25 16:00,1.40163,1.40364,1.40123,1.4030200000000002,None,No
2010.10.25 17:00,1.40301,1.40301,1.39729,1.39783,None,No
2010.10.25 18:00,1.39785,1.39954,1.3963,1.39848,None,No
2010.10.25 19:00,1.3985,1.39907,1.39599,1.39601,None,No
2010.10.25 20:00,1.39602,1.39854,1.3952,1.39824,BL,No
2010.10.25 21:00,1.39826,1.39919,1.3963700000000001,1.39753,BR,No
2010.10.25 22:00,1.39752,1.3988,1.39656,1.39685,None,No
2010.10.25 23:00,1.39683,1.3971200000000001,1.39605,1.39644,None,No
2010.10.26 00:00,1.39642,1.3970200000000002,1.39514,1.39535,None,No
2010.10.26 01:00,1.39539,1.3957700000000002,1.3934600000000001,1.39415,None,No
2010.10.26 02:00,1.3940700000000001,1.3940700000000001,1.39075,1.39221,BL,Yes
2010.10.26 03:00,1.39219,1.39632,1.39199,1.39622,None,No
2010.10.26 04:00,1.39625,1.39707,1.39527,1.396,BR,No
2010.10.26 05:00,1.39599,1.39606,1.39367,1.39487,BL,No
2010.10.26 06:00,1.3949,1.3962299999999999,1.39421,1.39619,None,No
2010.10.26 07:00,1.3962,1.3966,1.39506,1.39571,None,No
2010.10.26 08:00,1.39568,1.3981,1.39561,1.3970200000000002,BR,No
2010.10.26 09:00,1.39704,1.39809,1.3947,1.39516,None,No
2010.10.26 10:00,1.3951799999999999,1.3972200000000001,1.39386,1.39457,BL,No
2010.10.26 11:00,1.39462,1.3968,1.39434,1.39486,None,No
2010.10.26 12:00,1.3948399999999999,1.3949799999999999,1.3921,1.39431,BL,No
2010.10.26 13:00,1.3942700000000001,1.3962,1.39393,1.39481,BR,No
2010.10.26 14:00,1.39477,1.39514,1.39151,1.39289,None,No
2010.10.26 15:00,1.39293,1.39305,1.3879,1.3906100000000001,None,No
2010.10.26 16:00,1.3906100000000001,1.39103,1.38583,1.3864,None,No
2010.10.26 17:00,1.38637,1.3890200000000001,1.38509,1.3868,None,No
2010.10.26 18:00,1.3868,1.3875600000000001,1.38383,1.38716,BL,No
2010.10.26 19:00,1.3872200000000001,1.3876600000000001,1.38562,1.38608,BR,No
2010.10.26 20:00,1.3861299999999999,1.3875600000000001,1.38331,1.38399,None,No
2010.10.26 21:00,1.3840000000000001,1.38501,1.3825100000000001,1.38477,BL,No
2010.10.26 22:00,1.38476,1.38591,1.3842,1.38509,None,No
2010.10.26 23:00,1.3851,1.38591,1.38493,1.38572,None,No
2010.10.27 00:00,1.38573,1.38624,1.38552,1.38621,BR,No
2010.10.27 01:00,1.38618,1.38618,1.38527,1.38545,None,No
2010.10.27 02:00,1.38547,1.3863,1.3840000000000001,1.3845100000000001,None,No
2010.10.27 03:00,1.3845399999999999,1.38763,1.38329,1.3869999999999998,BR,No
2010.10.27 04:00,1.38699,1.38699,1.3815,1.38295,BL,No
2010.10.27 05:00,1.38296,1.38431,1.3822,1.38315,None,No
2010.10.27 06:00,1.38317,1.38343,1.38077,1.38129,None,No
2010.10.27 07:00,1.38126,1.38263,1.38015,1.38202,BL,No
2010.10.27 08:00,1.382,1.38309,1.38037,1.3818,BR,No
2010.10.27 09:00,1.38182,1.38257,1.3784299999999998,1.37964,None,No
2010.10.27 10:00,1.37963,1.38093,1.37704,1.38019,BL,No
2010.10.27 11:00,1.3802,1.38231,1.3796,1.38081,None,No
2010.10.27 12:00,1.3808,1.38437,1.37979,1.3826,None,No
2010.10.27 13:00,1.3826100000000001,1.38524,1.3822,1.38248,BR,No
2010.10.27 14:00,1.38247,1.38294,1.37889,1.3808799999999999,BL,No
2010.10.27 15:00,1.3809,1.38257,1.3793,1.38171,None,No
2010.10.27 16:00,1.3817,1.38297,1.38036,1.3811,BR,No
2010.10.27 17:00,1.3810799999999999,1.38133,1.37739,1.37774,None,No
2010.10.27 18:00,1.37775,1.37957,1.3758,1.37871,BL,No
2010.10.27 19:00,1.37869,1.37981,1.37634,1.3769999999999998,BR,No
2010.10.27 20:00,1.37701,1.37741,1.3733799999999998,1.37473,BL,No
2010.10.27 21:00,1.37477,1.37684,1.37448,1.37579,None,No
2010.10.27 22:00,1.37576,1.3769,1.37524,1.37667,None,No
2010.10.27 23:00,1.37666,1.37709,1.37629,1.37679,None,No
2010.10.28 00:00,1.37676,1.3774899999999999,1.3763,1.37739,None,No
2010.10.28 02:00,1.37739,1.3779,1.37671,1.3777700000000002,None,No
2010.10.28 03:00,1.3776700000000002,1.3801,1.37735,1.37941,None,No
2010.10.28 04:00,1.37939,1.38163,1.37781,1.38077,BR,No
2010.10.28 05:00,1.38079,1.38093,1.3791200000000001,1.38002,None,No
2010.10.28 06:00,1.3800299999999999,1.3815600000000001,1.37947,1.38106,None,No
2010.10.28 07:00,1.3810799999999999,1.38279,1.3810799999999999,1.38239,None,No
2010.10.28 08:00,1.3824100000000001,1.38279,1.3815600000000001,1.3817,None,No
2010.10.28 09:00,1.38173,1.3827200000000002,1.38142,1.3826399999999999,None,No
2010.10.28 10:00,1.3826200000000002,1.38435,1.38127,1.38404,None,No
2010.10.28 11:00,1.38405,1.3852200000000001,1.38081,1.3814899999999999,BR,No
2010.10.28 12:00,1.38151,1.3833600000000001,1.3797,1.3827200000000002,BL,No
2010.10.28 13:00,1.3827,1.38412,1.38214,1.38363,None,No
2010.10.28 14:00,1.38362,1.3862700000000001,1.38248,1.3849,BR,No
2010.10.28 15:00,1.38491,1.38576,1.3836899999999999,1.38428,None,No
2010.10.28 16:00,1.3842700000000001,1.38862,1.38418,1.3875899999999999,None,No
2010.10.28 17:00,1.38758,1.38986,1.38757,1.38932,None,No
2010.10.28 18:00,1.3893,1.39136,1.38835,1.38988,None,No
2010.10.28 19:00,1.38986,1.39448,1.3892200000000001,1.3927399999999999,BR,Yes
2010.10.28 20:00,1.39276,1.39339,1.39193,1.39211,None,No
2010.10.28 21:00,1.39208,1.39401,1.39198,1.39305,BR,No
2010.10.28 22:00,1.39303,1.39361,1.39249,1.3926,None,No
2010.10.28 23:00,1.39258,1.39363,1.39234,1.3928200000000002,BR,No
2010.10.29 00:00,1.3928399999999999,1.39313,1.3926,1.3929799999999999,None,No
2010.10.29 01:00,1.39297,1.39344,1.39229,1.3928200000000002,BR,No
2010.10.29 02:00,1.3928399999999999,1.3932200000000001,1.3919,1.39276,BL,No
2010.10.29 03:00,1.39277,1.3950200000000001,1.39231,1.39434,BR,No
2010.10.29 04:00,1.39437,1.39438,1.3906,1.3906,None,No
2010.10.29 05:00,1.39062,1.3913,1.3893,1.39113,None,No
2010.10.29 06:00,1.39114,1.3916600000000001,1.38904,1.38989,BR,No
2010.10.29 07:00,1.3899299999999999,1.3903,1.38897,1.3902299999999999,None,No
2010.10.29 08:00,1.39028,1.3905299999999998,1.38837,1.3886399999999999,BR,No
2010.10.29 09:00,1.38866,1.38923,1.38757,1.38763,None,No
2010.10.29 10:00,1.38761,1.3901,1.38724,1.3880700000000001,BR,No
2010.10.29 11:00,1.38808,1.3886100000000001,1.38485,1.38586,None,No
2010.10.29 12:00,1.38584,1.38601,1.3814,1.38256,None,No
2010.10.29 13:00,1.38257,1.3838,1.38068,1.3810200000000001,BL,No
2010.10.29 14:00,1.38103,1.3861299999999999,1.3807399999999999,1.38598,None,No
2010.10.29 15:00,1.386,1.3866,1.3843,1.38609,None,No
2010.10.29 16:00,1.38608,1.39155,1.3845100000000001,1.39134,None,No
2010.10.29 17:00,1.39134,1.39164,1.38723,1.38973,None,No
2010.10.29 18:00,1.38972,1.39319,1.38837,1.38964,BR,No
2010.10.29 19:00,1.3896600000000001,1.39199,1.38837,1.3915799999999998,None,No
2010.10.29 20:00,1.3915899999999999,1.39185,1.39073,1.39106,None,No
2010.10.29 21:00,1.39107,1.39164,1.38943,1.3895,None,No
2010.10.29 22:00,1.3895,1.39183,1.38926,1.39173,BL,No
2010.10.29 23:00,1.39173,1.3946100000000001,1.39134,1.39459,None,No
2010.11.01 02:00,1.39703,1.3977600000000001,1.39657,1.3973200000000001,BR,No
2010.11.01 03:00,1.39731,1.39768,1.38952,1.39599,BL,No
2010.11.01 04:00,1.3960299999999999,1.39877,1.39491,1.39866,None,No
2010.11.01 05:00,1.39865,1.39963,1.39778,1.39793,BR,No
2010.11.01 06:00,1.39792,1.3986299999999998,1.39729,1.39811,None,No
2010.11.01 07:00,1.39808,1.39869,1.39716,1.39832,BL,No
2010.11.01 08:00,1.3982700000000001,1.3995799999999998,1.39818,1.39934,None,No
2010.11.01 09:00,1.3993200000000001,1.40106,1.39778,1.3980000000000001,BR,No
2010.11.01 10:00,1.39799,1.39799,1.39593,1.39754,None,No
2010.11.01 11:00,1.39753,1.39849,1.39459,1.39841,BL,No
2010.11.01 12:00,1.39855,1.39924,1.39621,1.3967100000000001,BR,No
2010.11.01 13:00,1.39676,1.39683,1.39523,1.3966100000000001,None,No
2010.11.01 14:00,1.3966,1.39695,1.39361,1.39376,BR,No
2010.11.01 15:00,1.3937700000000002,1.3939700000000002,1.3912200000000001,1.3921700000000001,BL,No
2010.11.01 16:00,1.39219,1.39514,1.39219,1.3927399999999999,BR,No
2010.11.01 17:00,1.3927,1.39273,1.3886,1.38968,None,No
2010.11.01 18:00,1.3896899999999999,1.38972,1.38636,1.38868,BL,Yes
2010.11.01 19:00,1.38869,1.38937,1.38751,1.3879700000000001,None,No
2010.11.01 20:00,1.38796,1.3906,1.3879299999999999,1.39001,BR,No
2010.11.01 21:00,1.39,1.39,1.38844,1.38871,None,No
2010.11.01 22:00,1.38867,1.3891200000000001,1.38732,1.3885299999999998,BL,No
2010.11.01 23:00,1.3885,1.38943,1.38815,1.38923,None,No
2010.11.02 00:00,1.3892,1.39006,1.38877,1.38958,None,No
2010.11.02 01:00,1.3895899999999999,1.39009,1.38895,1.3897700000000002,None,No
2010.11.02 02:00,1.38975,1.39131,1.38927,1.39085,None,No
2010.11.02 03:00,1.3908399999999999,1.3915,1.39029,1.39046,BR,No
2010.11.02 04:00,1.39047,1.39085,1.38812,1.38868,BL,No
2010.11.02 05:00,1.3887,1.39031,1.3884299999999998,1.3899299999999999,None,No
2010.11.02 06:00,1.38992,1.3927399999999999,1.38981,1.39165,None,No
2010.11.02 07:00,1.39164,1.39326,1.3909,1.39238,None,No
2010.11.02 08:00,1.39239,1.39364,1.39231,1.39303,None,No
2010.11.02 09:00,1.39304,1.39422,1.3929200000000002,1.39351,None,No
2010.11.02 10:00,1.3935,1.39454,1.39154,1.39293,BL,No
2010.11.02 11:00,1.39288,1.39658,1.39277,1.39563,None,No
2010.11.02 12:00,1.39561,1.39929,1.3955,1.39681,BR,No
2010.11.02 13:00,1.39686,1.39762,1.3953799999999998,1.39658,None,No
2010.11.02 14:00,1.3966,1.39866,1.39486,1.39831,BL,No
2010.11.02 15:00,1.39835,1.4041299999999999,1.39799,1.4023299999999999,None,No
2010.11.02 16:00,1.40232,1.40505,1.40151,1.403,BR,No
2010.11.02 17:00,1.40299,1.40439,1.40034,1.40081,BL,No
2010.11.02 18:00,1.4008,1.40315,1.40054,1.40239,None,No
2010.11.02 19:00,1.4023700000000001,1.4044,1.4023700000000001,1.40384,None,No
2010.11.02 20:00,1.40382,1.40573,1.4035,1.40351,BR,Yes
2010.11.02 21:00,1.40352,1.40447,1.40301,1.40352,None,No
2010.11.02 22:00,1.40353,1.40393,1.40232,1.40267,BL,No
2010.11.02 23:00,1.40268,1.40351,1.40249,1.4032799999999999,None,No
2010.11.03 00:00,1.40329,1.4041299999999999,1.40321,1.4032200000000001,BR,No
2010.11.03 01:00,1.40323,1.40329,1.40249,1.4031200000000001,BL,No
2010.11.03 02:00,1.4031,1.4044,1.4028200000000002,1.40325,None,No
2010.11.03 03:00,1.40323,1.40452,1.4025100000000001,1.4032200000000001,BR,No
2010.11.03 04:00,1.4032,1.40327,1.4010799999999999,1.4010799999999999,None,No
2010.11.03 05:00,1.40111,1.40174,1.4008200000000002,1.4015,BL,No
2010.11.03 06:00,1.40152,1.40224,1.4012,1.40183,BR,No
2010.11.03 07:00,1.40185,1.4020700000000001,1.4008200000000002,1.40143,None,No
2010.11.03 08:00,1.40146,1.40159,1.40024,1.40025,None,No
2010.11.03 09:00,1.40026,1.40078,1.39916,1.40031,BL,Yes
2010.11.03 10:00,1.40032,1.40404,1.40031,1.4030799999999999,None,No
2010.11.03 11:00,1.4030799999999999,1.4045299999999998,1.40285,1.40372,None,No
2010.11.03 12:00,1.40374,1.4046,1.40257,1.40447,BL,No
2010.11.03 13:00,1.40435,1.4058700000000002,1.40396,1.40515,BR,No
2010.11.03 14:00,1.40515,1.4053799999999999,1.4040700000000002,1.405,None,No
2010.11.03 15:00,1.40504,1.40504,1.40198,1.40321,None,No
2010.11.03 16:00,1.40319,1.40334,1.4012200000000001,1.40309,BL,No
2010.11.03 17:00,1.403,1.40351,1.40136,1.40259,BR,No
2010.11.03 18:00,1.4026,1.40334,1.39988,1.4014,BL,No
2010.11.03 19:00,1.4013799999999998,1.40325,1.40048,1.40286,None,No
2010.11.03 20:00,1.40288,1.40651,1.40277,1.40412,None,No
2010.11.03 21:00,1.40411,1.4179700000000002,1.39973,1.41012,BR,Yes
2010.11.03 22:00,1.4103,1.4125,1.40879,1.41206,None,No
2010.11.03 23:00,1.41203,1.4145299999999998,1.41201,1.41383,BR,No
2010.11.04 00:00,1.41384,1.41448,1.41216,1.41325,None,No
2010.11.04 01:00,1.41324,1.41346,1.41218,1.41248,None,No
2010.11.04 02:00,1.41238,1.4137,1.41125,1.41266,BR,No
2010.11.04 03:00,1.41264,1.4131200000000002,1.41064,1.41089,None,No
2010.11.04 04:00,1.41091,1.41231,1.4102,1.41174,BL,No
2010.11.04 05:00,1.41173,1.4133799999999999,1.41098,1.41234,None,No
2010.11.04 06:00,1.4123,1.41426,1.4121700000000001,1.41364,BR,No
2010.11.04 07:00,1.41363,1.41415,1.4131799999999999,1.41349,None,No
2010.11.04 08:00,1.41347,1.41349,1.41123,1.41204,BL,No
2010.11.04 09:00,1.41205,1.41354,1.41149,1.4135,None,No
2010.11.04 10:00,1.41351,1.41479,1.41129,1.4141,BL,No
2010.11.04 11:00,1.41412,1.4215,1.41385,1.42052,None,No
2010.11.04 12:00,1.42054,1.42616,1.42052,1.42579,None,No
2010.11.04 13:00,1.42579,1.42632,1.42238,1.42258,BR,No
2010.11.04 14:00,1.42259,1.4232799999999999,1.42161,1.42258,None,No
2010.11.04 15:00,1.4225700000000001,1.42652,1.42133,1.4263700000000001,BL,No
2010.11.04 16:00,1.42636,1.42813,1.42402,1.42723,BR,No
2010.11.04 17:00,1.42725,1.42753,1.42472,1.42531,None,No
2010.11.04 18:00,1.42529,1.42613,1.42147,1.42226,None,No
2010.11.04 19:00,1.42228,1.42306,1.42019,1.42101,None,No
2010.11.04 20:00,1.42105,1.42206,1.41908,1.41921,None,No
2010.11.04 21:00,1.4192,1.4225,1.41857,1.4208,BR,No
2010.11.04 22:00,1.42078,1.42103,1.41925,1.4202700000000001,None,No
2010.11.04 23:00,1.42028,1.42201,1.41929,1.4205,BR,No
2010.11.05 00:00,1.42048,1.4217600000000001,1.41991,1.4217,None,No
2010.11.05 01:00,1.4216799999999998,1.4216799999999998,1.42083,1.42125,None,No
2010.11.05 02:00,1.42124,1.42478,1.4210200000000002,1.4228,BR,No
2010.11.05 03:00,1.42279,1.4228299999999998,1.41962,1.4199899999999999,None,No
2010.11.05 04:00,1.42001,1.4213,1.41941,1.42064,BL,No
2010.11.05 05:00,1.42062,1.4210200000000002,1.42009,1.42089,None,No
2010.11.05 06:00,1.4209200000000002,1.42169,1.41959,1.41967,BR,No
2010.11.05 07:00,1.4197,1.42032,1.41861,1.41954,None,No
2010.11.05 08:00,1.41959,1.42006,1.4184,1.4186,None,No
2010.11.05 09:00,1.41859,1.42056,1.41838,1.41844,None,No
2010.11.05 10:00,1.4184299999999999,1.42205,1.41831,1.41864,None,No
2010.11.05 11:00,1.41862,1.42296,1.4178,1.4196,BR,No
2010.11.05 12:00,1.4195799999999998,1.42065,1.41638,1.41717,None,No
2010.11.05 13:00,1.41711,1.41716,1.41024,1.4102700000000001,None,No
2010.11.05 14:00,1.41022,1.4126100000000001,1.40825,1.41175,None,No
2010.11.05 15:00,1.41173,1.41235,1.4033,1.4074200000000001,BL,No
2010.11.05 16:00,1.40741,1.41214,1.4061700000000001,1.40984,None,No
2010.11.05 17:00,1.40983,1.41108,1.4070799999999999,1.4099700000000002,None,No
2010.11.05 18:00,1.40993,1.41069,1.40279,1.40317,None,No
2010.11.05 19:00,1.40315,1.4069399999999999,1.40238,1.40436,BL,No
2010.11.05 20:00,1.40435,1.40687,1.40375,1.40687,None,No
2010.11.05 21:00,1.4068200000000002,1.4068200000000002,1.4040700000000002,1.4043,None,No
2010.11.05 22:00,1.4042700000000001,1.4048200000000002,1.4025299999999998,1.4033,BL,No
2010.11.05 23:00,1.40331,1.4039,1.4028200000000002,1.40314,None,No
2010.11.08 02:00,1.4053799999999999,1.40798,1.40436,1.4074200000000001,None,No
2010.11.08 03:00,1.40741,1.40846,1.4053,1.40564,BR,No
2010.11.08 04:00,1.40563,1.4056600000000001,1.3972,1.3986,None,No
2010.11.08 05:00,1.3986399999999999,1.3993799999999998,1.39188,1.3952200000000001,BL,No
2010.11.08 06:00,1.39521,1.39618,1.39351,1.39501,None,No
2010.11.08 07:00,1.39503,1.3959,1.3937899999999999,1.39531,None,No
2010.11.08 08:00,1.3953200000000001,1.39727,1.39514,1.3951799999999999,BR,No
2010.11.08 09:00,1.39517,1.39673,1.3931,1.39419,BL,No
2010.11.08 10:00,1.39415,1.39762,1.3933,1.39693,BR,No
2010.11.08 11:00,1.39695,1.39699,1.3936899999999999,1.39422,None,No
2010.11.08 12:00,1.39421,1.39517,1.3905,1.3930799999999999,None,No
2010.11.08 13:00,1.39307,1.39374,1.38981,1.3902,None,No
2010.11.08 14:00,1.3901299999999999,1.39193,1.38913,1.3902,BL,No
2010.11.08 15:00,1.39018,1.39289,1.3894,1.3915600000000001,None,No
2010.11.08 16:00,1.39157,1.3946,1.3910200000000001,1.39444,None,No
2010.11.08 17:00,1.39445,1.39497,1.38974,1.3901299999999999,BR,No
2010.11.08 18:00,1.39015,1.39173,1.38887,1.39052,None,No
2010.11.08 19:00,1.3905299999999998,1.3932,1.3887399999999999,1.39248,BL,No
2010.11.08 20:00,1.39244,1.39466,1.39222,1.39409,None,No
2010.11.08 21:00,1.39405,1.39487,1.3931,1.3934,BR,No
2010.11.08 22:00,1.39341,1.3940299999999999,1.39134,1.3922,BL,No
2010.11.08 23:00,1.39221,1.39269,1.3914600000000001,1.39175,None,No
2010.11.09 00:00,1.39176,1.39219,1.39126,1.39188,None,No
2010.11.09 01:00,1.3917899999999999,1.39277,1.3911799999999999,1.39123,BR,No
2010.11.09 02:00,1.39131,1.39268,1.38591,1.3867200000000002,None,No
2010.11.09 03:00,1.38671,1.38711,1.38468,1.38636,BL,No
2010.11.09 04:00,1.38637,1.3895899999999999,1.38637,1.3875600000000001,BR,No
2010.11.09 05:00,1.38757,1.3889200000000002,1.3866100000000001,1.38856,None,No
2010.11.09 06:00,1.38858,1.38926,1.38772,1.38789,BR,No
2010.11.09 07:00,1.38791,1.3882299999999999,1.38562,1.38697,None,No
2010.11.09 08:00,1.3869799999999999,1.3870200000000001,1.3836700000000002,1.38595,BL,No
